
===== SHEET: gl_get_glider_data_slocum__2023  (18441x9) =====
DEPLOYMENT	GLIDER PARAMETER	AVAILABLE DATA	JSON FILE	EGO PARAMETER	EGO SENSOR	EGO SENSOR_MAKER	EGO SENSOR_MODEL	EGO SENSOR_SERIAL_NO 
ifm03_depl07	m_pitch	1						
ifm03_depl07	m_present_secs_into_mission	1						
ifm03_depl07	m_present_time	1						
ifm03_depl07	m_roll	1						
ifm03_depl07	m_water_cond	1						
ifm03_depl07	m_water_pressure	1						
ifm03_depl07	m_water_temp	1						
ifm03_depl07	m_water_vx	1						
ifm03_depl07	m_water_vy	1						
ifm03_depl07	sci_ctd41cp_timestamp	1						
ifm03_depl07	sci_flntu_chlor_units	1	ifm03_depl07_ECO_FLNTU_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	9999
ifm03_depl07	sci_flntu_timestamp	1						
ifm03_depl07	sci_flntu_turb_units	1	ifm03_depl07_ECO_FLNTU_9999.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	9999
ifm03_depl07	sci_m_present_secs_into_mission	1						
ifm03_depl07	sci_m_present_time	1						
ifm03_depl07	sci_oxy3835_wphase_oxygen	1	ifm03_depl07_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl07	sci_oxy3835_wphase_timestamp	1						
ifm03_depl07	sci_water_cond	1	ifm03_depl07_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm03_depl07	sci_water_pressure	1	ifm03_depl07_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm03_depl07	sci_water_temp	1	ifm03_depl07_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm03_depl07	none	-1	ifm03_depl07_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm03_depl07	none	-1	ifm03_depl07_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl08	c_ballast_pumped	1						
ifm03_depl08	c_battpos	1						
ifm03_depl08	c_climb_target_depth	1						
ifm03_depl08	c_de_oil_vol	1						
ifm03_depl08	c_dive_target_depth	1						
ifm03_depl08	c_heading	1						
ifm03_depl08	c_wpt_lat	1						
ifm03_depl08	c_wpt_lon	1						
ifm03_depl08	m_ballast_pumped	0						
ifm03_depl08	m_battery	1						
ifm03_depl08	m_battery_inst	1						
ifm03_depl08	m_battpos	1						
ifm03_depl08	m_coulomb_amphr_total	0						
ifm03_depl08	m_de_oil_vol	1						
ifm03_depl08	m_final_water_vx	1						
ifm03_depl08	m_final_water_vy	1						
ifm03_depl08	m_gps_lat	1						
ifm03_depl08	m_gps_lon	1						
ifm03_depl08	m_heading	1						
ifm03_depl08	m_lat	1						
ifm03_depl08	m_lon	1						
ifm03_depl08	m_num_half_yos_in_segment	1						
ifm03_depl08	m_pitch	1						
ifm03_depl08	m_present_time	1						
ifm03_depl08	m_pressure	1						
ifm03_depl08	m_roll	1						
ifm03_depl08	sci_ctd41cp_timestamp	1						
ifm03_depl08	sci_flbbcd_bb_units	1	ifm03_depl08_ECO_FLBBCD_9999.json	BBP700	BACKSCATTERINGMETER_BBP700	WETLABS	ECO_FLBBCD	9999
ifm03_depl08	sci_flbbcd_cdom_units	1	ifm03_depl08_ECO_FLBBCD_9999.json	CDOM	FLUOROMETER_CDOM	WETLABS	ECO_FLBBCD	9999
ifm03_depl08	sci_flbbcd_chlor_units	1	ifm03_depl08_ECO_FLBBCD_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLBBCD	9999
ifm03_depl08	sci_flbbcd_timestamp	1						
ifm03_depl08	sci_m_present_time	1						
ifm03_depl08	sci_oxy3835_wphase_oxygen	1	ifm03_depl08_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl08	sci_oxy3835_wphase_timestamp	1						
ifm03_depl08	sci_water_cond	1	ifm03_depl08_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm03_depl08	sci_water_pressure	1	ifm03_depl08_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm03_depl08	sci_water_temp	1	ifm03_depl08_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm03_depl08	u_use_current_correction	1						
ifm03_depl08	none	-1	ifm03_depl08_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm03_depl08	none	-1	ifm03_depl08_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl09	c_ballast_pumped	1						
ifm03_depl09	c_battpos	1						
ifm03_depl09	c_climb_target_depth	1						
ifm03_depl09	c_de_oil_vol	1						
ifm03_depl09	c_dive_target_depth	1						
ifm03_depl09	c_heading	1						
ifm03_depl09	c_wpt_lat	1						
ifm03_depl09	c_wpt_lon	1						
ifm03_depl09	m_ballast_pumped	0						
ifm03_depl09	m_battery	1						
ifm03_depl09	m_battery_inst	1						
ifm03_depl09	m_battpos	1						
ifm03_depl09	m_coulomb_amphr_total	1						
ifm03_depl09	m_de_oil_vol	1						
ifm03_depl09	m_final_water_vx	1						
ifm03_depl09	m_final_water_vy	1						
ifm03_depl09	m_gps_lat	1						
ifm03_depl09	m_gps_lon	1						
ifm03_depl09	m_heading	1						
ifm03_depl09	m_lat	1						
ifm03_depl09	m_lon	1						
ifm03_depl09	m_num_half_yos_in_segment	1						
ifm03_depl09	m_pitch	1						
ifm03_depl09	m_present_time	1						
ifm03_depl09	m_pressure	1						
ifm03_depl09	m_roll	1						
ifm03_depl09	sci_ctd41cp_timestamp	1						
ifm03_depl09	sci_flbbcd_bb_units	1	ifm03_depl09_ECO_FLBBCD_9999.json	BBP700	BACKSCATTERINGMETER_BBP700	WETLABS	ECO_FLBBCD	9999
ifm03_depl09	sci_flbbcd_cdom_units	1	ifm03_depl09_ECO_FLBBCD_9999.json	CDOM	FLUOROMETER_CDOM	WETLABS	ECO_FLBBCD	9999
ifm03_depl09	sci_flbbcd_chlor_units	1	ifm03_depl09_ECO_FLBBCD_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLBBCD	9999
ifm03_depl09	sci_flbbcd_timestamp	1						
ifm03_depl09	sci_m_present_time	1						
ifm03_depl09	sci_oxy3835_wphase_oxygen	1	ifm03_depl09_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl09	sci_oxy3835_wphase_timestamp	1						
ifm03_depl09	sci_water_cond	1	ifm03_depl09_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm03_depl09	sci_water_pressure	1	ifm03_depl09_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm03_depl09	sci_water_temp	1	ifm03_depl09_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm03_depl09	u_use_current_correction	1						
ifm03_depl09	none	-1	ifm03_depl09_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm03_depl09	none	-1	ifm03_depl09_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl10	c_ballast_pumped	1						
ifm03_depl10	c_battpos	1						
ifm03_depl10	c_climb_target_depth	1						
ifm03_depl10	c_de_oil_vol	1						
ifm03_depl10	c_dive_target_depth	1						
ifm03_depl10	c_heading	1						
ifm03_depl10	c_wpt_lat	1						
ifm03_depl10	c_wpt_lon	1						
ifm03_depl10	m_ballast_pumped	0						
ifm03_depl10	m_battery	1						
ifm03_depl10	m_battery_inst	1						
ifm03_depl10	m_battpos	1						
ifm03_depl10	m_coulomb_amphr_total	1						
ifm03_depl10	m_de_oil_vol	1						
ifm03_depl10	m_final_water_vx	1						
ifm03_depl10	m_final_water_vy	1						
ifm03_depl10	m_gps_lat	1						
ifm03_depl10	m_gps_lon	1						
ifm03_depl10	m_heading	1						
ifm03_depl10	m_lat	1						
ifm03_depl10	m_lon	1						
ifm03_depl10	m_num_half_yos_in_segment	1						
ifm03_depl10	m_pitch	1						
ifm03_depl10	m_present_time	1						
ifm03_depl10	m_pressure	1						
ifm03_depl10	m_raw_altitude	1						
ifm03_depl10	m_roll	1						
ifm03_depl10	sci_ctd41cp_timestamp	1						
ifm03_depl10	sci_flbbcd_bb_units	1	ifm03_depl10_ECO_FLBBCD_9999.json	BBP700	BACKSCATTERINGMETER_BBP700	WETLABS	ECO_FLBBCD	9999
ifm03_depl10	sci_flbbcd_cdom_units	1	ifm03_depl10_ECO_FLBBCD_9999.json	CDOM	FLUOROMETER_CDOM	WETLABS	ECO_FLBBCD	9999
ifm03_depl10	sci_flbbcd_chlor_units	1	ifm03_depl10_ECO_FLBBCD_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLBBCD	9999
ifm03_depl10	sci_flbbcd_timestamp	1						
ifm03_depl10	sci_m_present_time	1						
ifm03_depl10	sci_oxy3835_wphase_oxygen	1	ifm03_depl10_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl10	sci_oxy3835_wphase_timestamp	1						
ifm03_depl10	sci_water_cond	1	ifm03_depl10_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm03_depl10	sci_water_pressure	1	ifm03_depl10_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm03_depl10	sci_water_temp	1	ifm03_depl10_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm03_depl10	u_use_current_correction	1						
ifm03_depl10	none	-1	ifm03_depl10_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm03_depl10	none	-1	ifm03_depl10_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl11	c_ballast_pumped	1						
ifm03_depl11	c_battpos	1						
ifm03_depl11	c_climb_target_depth	1						
ifm03_depl11	c_de_oil_vol	1						
ifm03_depl11	c_dive_target_depth	1						
ifm03_depl11	c_heading	1						
ifm03_depl11	c_wpt_lat	1						
ifm03_depl11	c_wpt_lon	1						
ifm03_depl11	m_ballast_pumped	0						
ifm03_depl11	m_battery	1						
ifm03_depl11	m_battery_inst	1						
ifm03_depl11	m_battpos	1						
ifm03_depl11	m_coulomb_amphr_total	1						
ifm03_depl11	m_de_oil_vol	1						
ifm03_depl11	m_final_water_vx	1						
ifm03_depl11	m_final_water_vy	1						
ifm03_depl11	m_gps_lat	1						
ifm03_depl11	m_gps_lon	1						
ifm03_depl11	m_heading	1						
ifm03_depl11	m_lat	1						
ifm03_depl11	m_lon	1						
ifm03_depl11	m_num_half_yos_in_segment	1						
ifm03_depl11	m_pitch	1						
ifm03_depl11	m_present_time	1						
ifm03_depl11	m_pressure	1						
ifm03_depl11	m_raw_altitude	1						
ifm03_depl11	m_roll	1						
ifm03_depl11	sci_ctd41cp_timestamp	1						
ifm03_depl11	sci_flbbcd_bb_units	1	ifm03_depl11_ECO_FLBBCD_9999.json	BBP700	BACKSCATTERINGMETER_BBP700	WETLABS	ECO_FLBBCD	9999
ifm03_depl11	sci_flbbcd_cdom_units	1	ifm03_depl11_ECO_FLBBCD_9999.json	CDOM	FLUOROMETER_CDOM	WETLABS	ECO_FLBBCD	9999
ifm03_depl11	sci_flbbcd_chlor_units	1	ifm03_depl11_ECO_FLBBCD_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLBBCD	9999
ifm03_depl11	sci_flbbcd_timestamp	1						
ifm03_depl11	sci_m_present_time	1						
ifm03_depl11	sci_oxy3835_wphase_oxygen	1	ifm03_depl11_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl11	sci_oxy3835_wphase_timestamp	1						
ifm03_depl11	sci_water_cond	1	ifm03_depl11_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm03_depl11	sci_water_pressure	1	ifm03_depl11_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm03_depl11	sci_water_temp	1	ifm03_depl11_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm03_depl11	u_use_current_correction	1						
ifm03_depl11	none	-1	ifm03_depl11_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm03_depl11	none	-1	ifm03_depl11_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm03_depl12	c_ballast_pumped	1						
ifm03_depl12	c_battpos	1						
ifm03_depl12	c_climb_target_depth	1						
ifm03_depl12	c_de_oil_vol	1						
ifm03_depl12	c_dive_target_depth	1						
ifm03_depl12	c_heading	1						
ifm03_depl12	c_wpt_lat	1						
ifm03_depl12	c_wpt_lon	1						
ifm03_depl12	m_ballast_pumped	0						
ifm03_depl12	m_battery	1						
ifm03_depl12	m_battery_inst	1						
ifm03_depl12	m_battpos	1						
ifm03_depl12	m_coulomb_amphr_total	1						
ifm03_depl12	m_de_oil_vol	1						
ifm03_depl12	m_final_water_vx	1						
ifm03_depl12	m_final_water_vy	1						
ifm03_depl12	m_gps_lat	1						
ifm03_depl12	m_gps_lon	1						
ifm03_depl12	m_heading	1						
ifm03_depl12	m_lat	1						
ifm03_depl12	m_lon	1						
ifm03_depl12	m_num_half_yos_in_segment	1						
ifm03_depl12	m_pitch	1						
ifm03_depl12	m_present_time	1						
ifm03_depl12	m_pressure	1						
ifm03_depl12	m_raw_altitude	1						
ifm03_depl12	m_roll	1						
ifm03_depl12	sci_ctd41cp_timestamp	1						
ifm03_depl12	sci_flntu_chlor_ref	1						
ifm03_depl12	sci_flntu_chlor_sig	1	ifm03_depl12_ECO_FLNTU_SLC-3842.json	FLUORESCENCE_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl12	sci_flntu_chlor_units	1	ifm03_depl12_ECO_FLNTU_SLC-3842.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl12	sci_flntu_temp	1	ifm03_depl12_ECO_FLNTU_SLC-3842.json	TEMP_CPU_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl12	sci_flntu_turb_ref	1						
ifm03_depl12	sci_flntu_turb_sig	1	ifm03_depl12_ECO_FLNTU_SLC-3842.json	SIDE_SCATTERING_TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl12	sci_flntu_turb_units	1	ifm03_depl12_ECO_FLNTU_SLC-3842.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl12	sci_m_present_time	1						
ifm03_depl12	sci_oxy3835_wphase_oxygen	1	ifm03_depl12_OPTODE_DOXY_1154.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1154
ifm03_depl12	sci_water_cond	1	ifm03_depl12_CTD_63.json	CNDC	CTD_CNDC	SBE	SBE41	63
ifm03_depl12	sci_water_pressure	1	ifm03_depl12_CTD_63.json	PRES	CTD_PRES	SBE	SBE41	63
ifm03_depl12	sci_water_temp	1	ifm03_depl12_CTD_63.json	TEMP	CTD_TEMP	SBE	SBE41	63
ifm03_depl12	u_use_current_correction	1						
ifm03_depl12	none	-1	ifm03_depl12_CTD_63.json	PSAL	CTD_CNDC	SBE	SBE41	63
ifm03_depl12	none	-1	ifm03_depl12_OPTODE_DOXY_1154.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1154
ifm03_depl13	c_ballast_pumped	1						
ifm03_depl13	c_battpos	1						
ifm03_depl13	c_climb_target_depth	1						
ifm03_depl13	c_de_oil_vol	1						
ifm03_depl13	c_dive_target_depth	1						
ifm03_depl13	c_heading	1						
ifm03_depl13	c_wpt_lat	1						
ifm03_depl13	c_wpt_lon	1						
ifm03_depl13	m_ballast_pumped	0						
ifm03_depl13	m_battery	1						
ifm03_depl13	m_battery_inst	1						
ifm03_depl13	m_battpos	1						
ifm03_depl13	m_coulomb_amphr_total	1						
ifm03_depl13	m_de_oil_vol	1						
ifm03_depl13	m_final_water_vx	1						
ifm03_depl13	m_final_water_vy	1						
ifm03_depl13	m_gps_lat	1						
ifm03_depl13	m_gps_lon	1						
ifm03_depl13	m_heading	1						
ifm03_depl13	m_lat	1						
ifm03_depl13	m_lon	1						
ifm03_depl13	m_num_half_yos_in_segment	1						
ifm03_depl13	m_pitch	1						
ifm03_depl13	m_present_time	1						
ifm03_depl13	m_pressure	1						
ifm03_depl13	m_raw_altitude	1						
ifm03_depl13	m_roll	1						
ifm03_depl13	sci_ctd41cp_timestamp	1						
ifm03_depl13	sci_flntu_chlor_ref	1						
ifm03_depl13	sci_flntu_chlor_sig	1	ifm03_depl13_ECO_FLNTU_SLC-3842.json	FLUORESCENCE_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl13	sci_flntu_chlor_units	1	ifm03_depl13_ECO_FLNTU_SLC-3842.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl13	sci_flntu_temp	1	ifm03_depl13_ECO_FLNTU_SLC-3842.json	TEMP_CPU_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl13	sci_flntu_turb_ref	1						
ifm03_depl13	sci_flntu_turb_sig	1	ifm03_depl13_ECO_FLNTU_SLC-3842.json	SIDE_SCATTERING_TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl13	sci_flntu_turb_units	1	ifm03_depl13_ECO_FLNTU_SLC-3842.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3842
ifm03_depl13	sci_m_present_time	1						
ifm03_depl13	sci_oxy3835_wphase_oxygen	1	ifm03_depl13_OPTODE_DOXY_1154.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1154
ifm03_depl13	sci_water_cond	1	ifm03_depl13_CTD_63.json	CNDC	CTD_CNDC	SBE	SBE41	63
ifm03_depl13	sci_water_pressure	1	ifm03_depl13_CTD_63.json	PRES	CTD_PRES	SBE	SBE41	63
ifm03_depl13	sci_water_temp	1	ifm03_depl13_CTD_63.json	TEMP	CTD_TEMP	SBE	SBE41	63
ifm03_depl13	u_use_current_correction	1						
ifm03_depl13	none	-1	ifm03_depl13_CTD_63.json	PSAL	CTD_CNDC	SBE	SBE41	63
ifm03_depl13	none	-1	ifm03_depl13_OPTODE_DOXY_1154.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_5013	1154
ifm03_depl14	c_ballast_pumped	1						
ifm03_depl14	c_battpos	1						
ifm03_depl14	c_climb_target_depth	1						
ifm03_depl14	c_de_oil_vol	1						
ifm03_depl14	c_dive_target_depth	1						
ifm03_depl14	c_heading	1						
ifm03_depl14	c_wpt_lat	1						
ifm03_depl14	c_wpt_lon	1						
ifm03_depl14	m_ballast_pumped	0						
ifm03_depl14	m_battery	1						
ifm03_depl14	m_battery_inst	1						
ifm03_depl14	m_battpos	1						
ifm03_depl14	m_coulomb_amphr_total	1						
ifm03_depl14	m_de_oil_vol	1						
ifm03_depl14	m_final_water_vx	1						
ifm03_depl14	m_final_water_vy	1						
ifm03_depl14	m_gps_lat	1						
ifm03_depl14	m_gps_lon	1						
ifm03_depl14	m_heading	1						
ifm03_depl14	m_lat	1						
ifm03_depl14	m_lon	1						
ifm03_depl14	m_num_half_yos_in_segment	1						
ifm03_depl14	m_pitch	1						
ifm03_depl14	m_present_time	1						
ifm03_depl14	m_pressure	1						
ifm03_depl14	m_raw_altitude	1						
ifm03_depl14	m_roll	1						
ifm03_depl14	sci_ctd41cp_timestamp	1						
ifm03_depl14	sci_flntu_chlor_ref	1						
ifm03_depl14	sci_flntu_chlor_sig	1	ifm03_depl14_ECO_FLNTU_SLC-3837.json	FLUORESCENCE_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3837
ifm03_depl14	sci_flntu_chlor_units	1	ifm03_depl14_ECO_FLNTU_SLC-3837.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3837
ifm03_depl14	sci_flntu_temp	1	ifm03_depl14_ECO_FLNTU_SLC-3837.json	TEMP_CPU_CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	SLC-3837
ifm03_depl14	sci_flntu_turb_ref	1						
ifm03_depl14	sci_flntu_turb_sig	1	ifm03_depl14_ECO_FLNTU_SLC-3837.json	SIDE_SCATTERING_TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3837
ifm03_depl14	sci_flntu_turb_units	1	ifm03_depl14_ECO_FLNTU_SLC-3837.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	SLC-3837
ifm03_depl14	sci_m_present_time	1						
ifm03_depl14	sci_oxy3835_wphase_oxygen	1	ifm03_depl14_OPTODE_DOXY_1154.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	1154
ifm03_depl14	sci_water_cond	1	ifm03_depl14_CTD_063.json	CNDC	CTD_CNDC	SBE	SBE41	63
ifm03_depl14	sci_water_pressure	1	ifm03_depl14_CTD_063.json	PRES	CTD_PRES	SBE	SBE41	63
ifm03_depl14	sci_water_temp	1	ifm03_depl14_CTD_063.json	TEMP	CTD_TEMP	SBE	SBE41	63
ifm03_depl14	u_use_current_correction	1						
ifm03_depl14	none	-1	ifm03_depl14_CTD_063.json	PSAL	CTD_CNDC	SBE	SBE41	63
ifm03_depl14	none	-1	ifm03_depl14_OPTODE_DOXY_1154.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	1154
ifm04_depl01	c_wpt_lat	1						
ifm04_depl01	c_wpt_lon	1						
ifm04_depl01	m_battery_inst	1						
ifm04_depl01	m_de_oil_vol	1						
ifm04_depl01	m_depth	1						
ifm04_depl01	m_gps_lat	1						
ifm04_depl01	m_gps_lon	1						
ifm04_depl01	m_lat	1						
ifm04_depl01	m_lon	1						
ifm04_depl01	m_present_secs_into_mission	1						
ifm04_depl01	m_present_time	1						
ifm04_depl01	m_water_vx	1						
ifm04_depl01	m_water_vy	1						
ifm04_depl01	sci_ctd41cp_timestamp	0						
ifm04_depl01	sci_flntu_chlor_units	1	ifm04_depl01_ECO_FLNTU_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	9999
ifm04_depl01	sci_flntu_turb_units	1	ifm04_depl01_ECO_FLNTU_9999.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	9999
ifm04_depl01	sci_oxy3835_oxygen	0						
ifm04_depl01	sci_water_cond	1	ifm04_depl01_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm04_depl01	sci_water_pressure	1	ifm04_depl01_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm04_depl01	sci_water_temp	1	ifm04_depl01_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm04_depl01	none	-1	ifm04_depl01_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm05_depl04	c_wpt_lat	1						
ifm05_depl04	c_wpt_lon	1						
ifm05_depl04	m_ballast_pumped	0						
ifm05_depl04	m_battery	1						
ifm05_depl04	m_battery_inst	1						
ifm05_depl04	m_battpos	1						
ifm05_depl04	m_coulomb_amphr_total	0						
ifm05_depl04	m_de_oil_vol	1						
ifm05_depl04	m_depth	1						
ifm05_depl04	m_gps_lat	1						
ifm05_depl04	m_gps_lon	1						
ifm05_depl04	m_lat	1						
ifm05_depl04	m_leakdetect_voltage	1						
ifm05_depl04	m_lon	1						
ifm05_depl04	m_pitch	1						
ifm05_depl04	m_present_secs_into_mission	1						
ifm05_depl04	m_present_time	1						
ifm05_depl04	m_roll	1						
ifm05_depl04	sci_ctd41cp_timestamp	1						
ifm05_depl04	sci_flntu_chlor_units	1	ifm05_depl04_ECO_FLNTU_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	9999
ifm05_depl04	sci_flntu_timestamp	1						
ifm05_depl04	sci_flntu_turb_units	1	ifm05_depl04_ECO_FLNTU_9999.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	9999
ifm05_depl04	sci_m_present_secs_into_mission	1						
ifm05_depl04	sci_m_present_time	1						
ifm05_depl04	sci_oxy3835_wphase_oxygen	1	ifm05_depl04_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm05_depl04	sci_oxy3835_wphase_timestamp	1						
ifm05_depl04	sci_water_cond	1	ifm05_depl04_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm05_depl04	sci_water_pressure	1	ifm05_depl04_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ifm05_depl04	sci_water_temp	1	ifm05_depl04_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ifm05_depl04	none	-1	ifm05_depl04_CTD_9999.json	PSAL	CTD_CNDC	SBE	SBE	9999
ifm05_depl04	none	-1	ifm05_depl04_OPTODE_DOXY_9999.json	DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm05_depl05	c_wpt_lat	1						
ifm05_depl05	c_wpt_lon	1						
ifm05_depl05	m_ballast_pumped	0						
ifm05_depl05	m_battery	1						
ifm05_depl05	m_battery_inst	1						
ifm05_depl05	m_battpos	1						
ifm05_depl05	m_coulomb_amphr_total	0						
ifm05_depl05	m_de_oil_vol	1						
ifm05_depl05	m_depth	1						
ifm05_depl05	m_gps_lat	1						
ifm05_depl05	m_gps_lon	1						
ifm05_depl05	m_lat	1						
ifm05_depl05	m_lon	1						
ifm05_depl05	m_num_half_yos_in_segment	1						
ifm05_depl05	m_pitch	1						
ifm05_depl05	m_present_secs_into_mission	1						
ifm05_depl05	m_present_time	1						
ifm05_depl05	m_roll	1						
ifm05_depl05	sci_ctd41cp_timestamp	1						
ifm05_depl05	sci_flntu_chlor_units	1	ifm05_depl05_ECO_FLNTU_9999.json	CHLA	FLUOROMETER_CHLA	WETLABS	ECO_FLNTU	9999
ifm05_depl05	sci_flntu_timestamp	1						
ifm05_depl05	sci_flntu_turb_units	1	ifm05_depl05_ECO_FLNTU_9999.json	TURBIDITY	BACKSCATTERINGMETER_TURBIDITY	WETLABS	ECO_FLNTU	9999
ifm05_depl05	sci_m_present_secs_into_mission	1						
ifm05_depl05	sci_m_present_time	1						
ifm05_depl05	sci_oxy3835_wphase_oxygen	1	ifm05_depl05_OPTODE_DOXY_9999.json	MOLAR_DOXY	OPTODE_DOXY	AANDERAA	AANDERAA_OPTODE_3835	9999
ifm05_depl05	sci_oxy3835_wphase_timestamp	1						
ifm05_depl05	sci_water_cond	1	ifm05_depl05_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ifm05_depl05	sci_water_pressure	1	ifm05_depl05_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
